gene_symbol,ac_total,n_variants,ac_nmd_triggering,n_triggering,ac_nmd_evading,n_evading,ac_synonymous_nmd_triggering,ac_synonymous_nmd_evading,n_synonymous_variants_nmd_triggering,n_synonymous_variants_nmd_evading,log_odds_t1,se_log_or_t1,ci_lower_t1,ci_upper_t1,z_score_t1,p_value_t1,n_rare_t2,n_common_t2,af_split_t2,ac_rare_triggering_t2,ac_rare_evading_t2,ac_common_triggering_t2,ac_common_evading_t2,n_rare_triggering_t2,n_rare_evading_t2,n_common_triggering_t2,n_common_evading_t2,log_odds_t2,se_log_or_t2,ci_lower_t2,ci_upper_t2,z_score_t2,p_value_t2,p_value_combined,p_value_fdr_t1,p_value_fdr_t2,p_value_fdr_combined
ACE,38,24,38.0,24.0,0.0,0.0,342438.0,12116.0,870.0,118.0,1.0022815023770253,1.4233971611222096,-1.787525669119062,3.7920886738731125,0.7041474647784349,0.4813409436959426,12,12,6.57099e-06,12,0,26,0,12,0,12,0,0.7514160886839212,2.029220502817918,-3.2257830135294574,4.728615190897299,0.37029789894220566,0.7111605391339293,0.7092802400634475,0.5613555314692898,,0.7796990019961906
ACSF3,27,11,21.0,8.0,6.0,3.0,153495.0,799464.0,229.0,257.0,2.8465216361318646,0.44762210338563413,1.969198434811957,3.723844837451772,6.359207051220027,2.0279789641394092e-10,6,5,6.6298e-06,5,1,16,5,5,1,3,2,-0.2006706954621511,1.044465935734187,-2.247786312580084,1.846444921655782,-0.19212756356778027,0.8476422844913725,4.036919823684024e-09,1.3922855580726328e-09,0.8922012026631221,2.506400655748168e-08
ACTN3,90,21,90.0,21.0,0.0,0.0,358534.0,3525.0,563.0,94.0,0.5764944117237096,1.4182158370989655,-2.203157551294587,3.356146374742006,0.40649271898060246,0.6843806057104492,11,11,1.31265e-05,12,0,57119,0,11,0,11,0,8.427172199165497,2.0199053213346536,4.468230517168771,12.386113881162224,4.172062972534395,3.0185418066291177e-05,0.00024350766728173156,0.7483120252331711,,0.0008399249972906104
ADAMTS13,23,17,20.0,14.0,3.0,3.0,379793.0,52915.0,767.0,71.0,-0.20326946469451812,0.5783738450028574,-1.33686137050007,0.9303224411110338,-0.35144996000556333,0.7252508071069566,9,8,6.57583e-06,6,3,14,0,6,3,8,0,2.748256621580251,1.583832679547249,-0.355998387869926,5.852511631030428,1.7351937847158587,0.0827064870088274,0.22875666195877079,0.7786903402622061,,0.3146928661300406
ADAMTS17,24,11,17.0,8.0,7.0,3.0,585647.0,113058.0,848.0,115.0,-0.7975148284909341,0.43644786970089133,-1.6529369342339115,0.05790727725204314,-1.8272854190753436,0.06765686638624067,6,5,6.57073e-06,5,1,12,6,5,1,3,2,-0.6453565167235966,1.0403513840674228,-2.6844077607621424,1.3936947273149494,-0.6203255232866327,0.5350434944775722,0.1563346976576808,0.10953968843486586,,0.23077933796770644
ADAMTS18,43,15,38.0,13.0,5.0,2.0,447082.0,5348.0,886.0,98.0,-2.480016844522801,0.45604979204548124,-3.3738580120889257,-1.5861756769566766,-5.4380396346622435,5.386999276696578e-08,8,7,6.58493e-06,7,1,31,4,7,1,6,1,0.33647223662121295,1.0266295602447135,-1.6756847269226194,2.3486292001650453,0.32774454355377164,0.7431048210011062,7.219043836583634e-07,3.0682285397719366e-07,0.8290567854870923,3.681712356657653e-06
ADAMTS19,14,11,11.0,9.0,3.0,2.0,196197.0,49414.0,408.0,221.0,-0.1892938346844968,0.6104884448810621,-1.3858291996292444,1.0072415302602509,-0.3100694800560489,0.7565081206281368,6,5,6.58016e-06,5,1,6,2,5,1,4,1,-0.3437715391028245,1.1842005752113964,-2.664762016988777,1.9772189387831283,-0.2902984057759442,0.7715879583686156,0.8979522353654895,0.8037898781673953,,0.9185356676947845
ADAMTS2,22,10,15.0,7.0,7.0,3.0,411116.0,41741.0,619.0,145.0,-1.5614437881806964,0.44483238611798004,-2.4332992441289525,-0.6895883322324404,-3.51018459291443,0.0004477957095307478,5,5,6.57004e-06,4,1,11,6,4,1,3,2,-0.5280674302004967,1.0628694955045859,-2.611253361655742,1.5551185012547486,-0.4968318617045288,0.6193076247950386,0.0025486916740319623,0.0014210050515775729,0.7451831582899652,0.0069722829703403105
ADAMTSL4,51,22,36.0,18.0,15.0,4.0,284115.0,150336.0,511.0,237.0,0.21996750595148562,0.3031889851992518,-0.37427198554829544,0.8142069974512667,0.7255128539941049,0.46813746207197093,11,11,6.58311e-06,9,2,27,13,9,2,9,2,-0.6235047475041984,0.7846660871558343,-2.161422018219601,0.9144125232112039,-0.7946115649832725,0.42683948891257373,0.5215970861203651,0.5524795833378302,,0.6238196306364165
ADCY10,45,21,36.0,17.0,9.0,4.0,359958.0,2220.0,752.0,51.0,-3.7422358892954124,0.36484729036575164,-4.457323438269313,-3.027148340321512,-10.25699241330229,1.1008199459489511e-24,11,10,6.57229e-06,8,3,28,6,8,3,9,1,0.5907987153721106,0.7696071840115675,-0.9176036475338518,2.099201078278073,0.7676626825292612,0.44268761201606144,2.776788453316126e-23,1.9170376619696367e-23,0.6299785247920874,4.405837679261587e-22
ADGRE2,397,31,394.0,29.0,3.0,2.0,386903.0,11527.0,471.0,39.0,1.211416348958549,0.5369715762144883,0.15897139885644718,2.263861299060651,2.256015779268473,0.024069642941830813,16,15,6.58137e-06,15,1,379,2,15,1,14,1,2.6871889491444927,1.0648088287632818,0.6002019943481827,4.774175903940803,2.5236351132301547,0.011614841700793433,0.0025670436730343945,0.045828600161245875,,0.006995683902849457
AGBL1,1458,11,21.0,7.0,1437.0,4.0,456891.0,433500.0,586.0,239.0,-4.255160832678416,0.21728270889960158,-4.681027116584936,-3.8292945487718963,-19.58352256481012,2.1371738377028958e-85,6,5,1.31454e-05,5,2,16,1435,4,2,3,2,-5.254365479018854,0.8019481677830052,-6.826155005341429,-3.682575952696279,-6.552001351339959,5.677102809979557e-11,2.663817623038566e-93,1.1738016308614367e-83,5.601408105846496e-09,1.5849714857079467e-91
AGK,12,10,12.0,10.0,0.0,0.0,1051.0,806.0,160.0,48.0,2.95360672729071,1.4429798848055675,0.12541812265604202,5.7817953319253785,2.046880042051792,0.040669864130405374,5,5,6.57436e-06,5,0,7,0,5,0,5,0,0.31015492830383945,2.0772942774560166,-3.761267040801107,4.381576897408786,0.14930716926812815,0.8813112584272128,0.15514962499850732,0.07014078016693101,,0.22982745279861871
AGL,71,24,38.0,18.0,33.0,6.0,173414.0,3167.0,735.0,58.0,-3.8636292468584355,0.2369519891586006,-4.328046611674418,-3.399211882042453,-16.305536242079686,9.014432983759721e-60,12,12,6.57635e-06,10,2,28,31,10,2,8,4,-1.5351679838463048,0.749714509851832,-3.004581421842995,-0.06575454584961471,-2.0476700979813023,0.04059233568829522,5.128707761882119e-59,3.786061853179083e-58,0.1716475909105055,2.15405725999049e-57
AGXT2,20,10,20.0,10.0,0.0,0.0,551560.0,37627.0,251.0,64.0,1.02855569925587,1.4313660877461907,-1.7768702814186623,3.8339816799304023,0.7185832527829548,0.47239773514651195,5,5,6.5812e-06,5,0,15,0,5,0,5,0,1.0360919316867758,2.0606635608100707,-3.0027344317550266,5.074918295128578,0.5027952895325989,0.615108205783007,0.649695665227022,0.555186512894029,,0.7320089030985678
AHI1,67,18,67.0,18.0,0.0,0.0,22662.0,2845.0,489.0,127.0,2.8303020014185014,1.4195810553325146,0.04797425983141146,5.612629743005591,1.993758645050069,0.04617843699239768,9,9,6.67014e-06,9,0,58,0,9,0,9,0,1.8177349556313156,2.030358878373169,-2.161695321671236,5.797165232933867,0.8952776649455101,0.3706386767415757,0.08673749113763488,0.07721640283974694,,0.14269716283933478
AIRE,101,10,101.0,10.0,0.0,0.0,161970.0,101666.0,377.0,56.0,4.847489607750524,1.4176982142875982,2.0688521668000837,7.6261270487009645,3.4192676261403183,0.0006278993705031893,5,5,6.57263e-06,5,0,96,0,5,0,5,0,2.864794916106515,2.047481593597046,-1.1481952663523707,6.8777850985654005,1.399179814395108,0.16175906812917262,0.001035467456230562,0.0019241208177651382,0.3546717345647044,0.0031460585691430692
AK7,31,13,31.0,13.0,0.0,0.0,180172.0,1474.0,351.0,48.0,-0.662461049650596,1.4256331147883925,-3.456650609803502,2.13172851050231,-0.46467849461319893,0.6421617110852395,7,6,1.31662e-05,10,0,21,0,7,0,6,0,0.7166776779701394,2.0351289205220073,-3.272101710148873,4.705457066089152,0.3521534536427858,0.724723182404128,0.8213568789989775,0.7164116589294702,,0.8624247229489264
AK9,46,29,43.0,27.0,3.0,2.0,335119.0,912.0,798.0,54.0,-3.3860564085610214,0.5565982984905294,-4.476969027458734,-2.295143789663309,-6.08348321894598,1.1759923140319194e-09,15,14,6.57497e-06,14,1,29,2,14,1,13,1,0.19941599015325462,1.0814483293217443,-1.920183786458376,2.319015766764885,0.18439715032739756,0.8537019051987842,2.180505028074499e-08,7.496951001953486e-09,0.8922012026631221,1.2761316311845838e-07
AKAP9,16,12,16.0,12.0,0.0,0.0,474583.0,281498.0,1089.0,707.0,2.9741971031567545,1.4354830964290801,0.16070193373971975,5.787692272573789,2.0719137066506685,0.038273489476756246,6,6,6.57505e-06,6,0,10,0,6,0,6,0,0.4795730802618863,2.061330698622676,-3.5605608492653475,4.51970700978912,0.23265217977024438,0.8160315052693503,0.13949315225937942,0.06730855045912305,,0.21012259644134368
AKR1C4,32,13,31.0,12.0,1.0,1.0,174930.0,45831.0,147.0,55.0,1.705105313177656,0.835727368238759,0.0671097705352448,3.343100855820067,2.04026501701273,0.04132393712541961,7,6,6.57652e-06,6,1,25,0,6,1,6,0,2.465488563930899,1.6910731819727172,-0.8489539679571756,5.779931095818974,1.4579431512566414,0.14485621323765654,0.03662448324867322,0.07109708700614362,,0.06827645180039864
ALG1,17,11,15.0,9.0,2.0,2.0,110403.0,18945.0,318.0,107.0,0.06197389212223392,0.6815995669738091,-1.2739367110245283,1.3978844952689962,0.09092419526818055,0.9275528247765139,6,5,6.57566e-06,4,2,11,0,4,2,5,0,2.5477075510270306,1.6459583056570275,-0.6783114481153132,5.773726550169375,1.5478566755128382,0.1216568075343789,0.35903934815557853,0.9380633383717152,,0.4513276313082448
ALG10B,38,13,0.0,0.0,38.0,13.0,147138.0,72853.0,29.0,235.0,-5.046729166520117,1.423374352891145,-7.836491634704766,-2.2569666983354675,-3.5456091760184147,0.00039170668764238804,7,6,6.57237e-06,0,7,0,31,0,7,0,6,-1.4350845252893227,2.0408526073872566,-5.435082133523009,2.564913082944363,-0.7031789165443696,0.4819442565968616,0.0018075617138363193,0.0012541640133482738,0.6573986172934149,0.0051418289389606854
ALK,26,12,23.0,10.0,3.0,2.0,402877.0,426434.0,660.0,370.0,1.9610636866620155,0.5729505252408339,0.838101292266674,3.084026081057357,3.422745246350376,0.0006199214721415153,6,6,6.57125e-06,5,1,18,2,5,1,5,1,0.7021970160798632,1.1412882644358096,-1.5346868781925491,2.9390809103522755,0.6152670083109906,0.5383784016086706,0.0030054769110081565,0.0019078617720217324,0.7026117742178983,0.00797736250728559
ALMS1,86,49,0.0,0.0,86.0,49.0,201975.0,810769.0,575.0,1821.0,-3.763454200712319,1.418297175535983,-6.543265584137728,-0.9836428172869094,-2.6535018652138875,0.007966133030621889,25,24,6.58215e-06,0,25,0,61,0,25,0,24,-0.8803587226480917,2.0138212057866847,-4.8273757572930185,3.066658311996835,-0.4371583336784786,0.661996524759483,0.032933603931558655,0.017881387852101267,,0.06237292627886706
ALPK1,343,13,7.0,4.0,336.0,9.0,124805.0,448004.0,248.0,455.0,-2.5256483770121934,0.3692090818536959,-3.249284880210538,-1.8020118738138486,-6.84069948748719,7.880742024109978e-12,7,6,6.57168e-06,2,5,5,331,2,5,2,4,-3.3104223570232216,0.8755872057586549,-5.026541745634247,-1.5943029684121963,-3.7808025691226237,0.00015632360771975634,4.35248764566613e-14,5.986010431079282e-11,0.003886913784105631,4.1435682386741556e-13
ALS2,20,15,19.0,14.0,1.0,1.0,228975.0,139476.0,569.0,194.0,2.0692304748196513,0.8473253536244276,0.40850329852810785,3.729957651111195,2.442073125710843,0.0146031883164443,8,7,6.57419e-06,7,1,12,0,7,1,7,0,1.6094379124341005,1.697056274847714,-1.7167312660051262,4.935607090873328,0.9483703848173944,0.34294093052861907,0.0315341311199065,0.03004805895660297,,0.06020152304709423
AMH,29,14,0.0,0.0,29.0,14.0,8975.0,415447.0,108.0,467.0,-0.24267983451313135,1.4261879702667655,-3.037956891420273,2.5525972223940103,-0.17015978228153095,0.8648844794944794,7,7,1.3151e-05,0,9,0,20,0,7,0,7,-0.7691330875378674,2.038147110907261,-4.763828020110462,3.2255618450347274,-0.37736877942804403,0.7058995651219565,0.9117783474491479,0.8872521815503712,,0.926045149471823
AMHR2,33,13,32.0,12.0,1.0,1.0,21575.0,461.0,219.0,92.0,-0.7690566554836904,0.8364502935268157,-2.4084691056542056,0.870355794686825,-0.9194289982744029,0.35787122745934197,7,6,1.31505e-05,8,1,24,0,6,1,6,0,2.1572192427225203,1.6808123190947906,-1.137112367474514,5.451550852919555,1.283438500667523,0.19933849261219705,0.25969229472284566,0.4388391225230822,,0.3465799970693678
AMPD1,30,14,30.0,14.0,0.0,0.0,12831.0,13819.0,380.0,74.0,4.185051417130553,1.4258110604057201,1.3905130899764777,6.9795897442846275,2.935207569465536,0.0033332463086264445,7,7,6.57704e-06,7,0,23,0,7,0,7,0,1.1420974006078486,2.0434985991731667,-2.86308625622961,5.147281057445308,0.5588931654124745,0.5762346341149797,0.013935004407756893,0.008292466426338959,0.7221895304278471,0.02996865405764585
ANGPTL4,25,12,6.0,5.0,19.0,7.0,58494.0,21450.0,180.0,95.0,-2.101797066266359,0.45298114719324806,-2.989623800440762,-1.213970332091956,-4.639921725858721,3.485411689727032e-06,6,6,6.57013e-06,2,4,4,15,2,4,3,3,-0.6489759622468079,0.9533942382229413,-2.5175943322317735,1.2196424077381578,-0.6807005289401084,0.4960610015867025,2.466900791574385e-05,1.565147136141573e-05,0.6704751436970957,9.785373139911728e-05
ANKLE2,17,10,14.0,9.0,3.0,1.0,8205.0,141424.0,265.0,351.0,4.268347025573771,0.5956582437472695,3.1008783207347417,5.4358157304128,7.165765051318216,7.735333860230279e-13,5,5,6.57255e-06,5,0,9,3,5,0,4,1,-1.3993664426872434,1.6039936488113673,-4.543136225788511,1.7444033404140242,-0.872426423710741,0.3829757905901148,8.842186483990072e-12,6.903785470255525e-12,0.5846339934800789,6.937715548976825e-11
ANKRD26,42,20,42.0,20.0,0.0,0.0,125108.0,145531.0,657.0,198.0,4.593862453707447,1.4225133659095603,1.8057874889978613,7.381937418417033,3.2293984462986853,0.0012405093005133714,10,10,6.57713e-06,10,0,32,0,10,0,10,0,1.1298648321722142,2.0312575725415343,-2.851326853333449,5.111056517677877,0.5562390744756774,0.5780474305693687,0.005908921788056216,0.003459857970963075,0.7221895304278471,0.014301593751430976
ANO5,50,16,48.0,14.0,2.0,2.0,206365.0,1984.0,376.0,78.0,-1.6790088091630393,0.6489432238170436,-2.9509141558557603,-0.4071034624703185,-2.587296927591314,0.00967321950758905,8,8,6.59587e-06,6,2,42,0,6,2,8,0,3.48713981146288,1.6054206818185879,0.34057309506271016,6.633706527863049,2.172103456093962,0.029847860359085182,0.0026418433358841,0.02112134167712104,,0.007144985385686544
ANO6,23,13,23.0,13.0,0.0,0.0,12016.0,11460.0,361.0,76.0,3.8027732367211984,1.4292388417002284,1.0015165816830072,6.60402989175939,2.6606982162599246,0.0077978813784627754,7,6,6.57324e-06,7,0,16,0,7,0,6,0,0.7884573603642703,2.0479109829139044,-3.225374409691004,4.8022891304195445,0.3850056799062626,0.7002332073525153,0.03391002141718527,0.017619263620957032,,0.06388325934530417
ANXA11,33,11,33.0,11.0,0.0,0.0,94046.0,1009.0,303.0,61.0,-0.3296415626451097,1.425079635917678,-3.1227463241452114,2.463463198854992,-0.23131448540616992,0.8170704940893094,6,5,6.57333e-06,6,0,27,0,6,0,5,0,1.4423838277709342,2.0470001930165496,-2.5696628268880426,5.454430482429911,0.704632971062584,0.4810386744738414,0.7600803445051936,0.8512952238744788,,0.8197845407503145
AOPEP,40,23,40.0,23.0,0.0,0.0,5548.0,12620.0,288.0,188.0,5.216244009693534,1.4230076679620414,2.4272002307636007,8.005287788623466,3.6656471550599377,0.00024671389543288314,12,11,6.57324e-06,12,0,28,0,12,0,11,0,0.8241754429663494,2.0285678986167177,-3.1517445785165172,4.800095464449216,0.40628437605088563,0.6845336639106787,0.0016358605421072144,0.0008270127762398054,0.7888238964808236,0.004728762862609519
AP3B1,12,10,12.0,10.0,0.0,0.0,225795.0,210.0,440.0,48.0,-3.7590235233676417,1.4438680765951066,-6.58895295192117,-0.9290940948141126,-2.6034397354584335,0.009229349193627938,5,5,6.57341e-06,5,0,7,0,5,0,5,0,0.31015492830383945,2.0772942774560166,-3.761267040801107,4.381576897408786,0.14930716926812815,0.8813112584272128,0.04727204796713995,0.02027617022846261,,0.08566558946329422
AP4B1,31,14,24.0,9.0,7.0,5.0,95663.0,1621.0,202.0,219.0,-2.8937150817247126,0.41806318432955697,-3.7131038662727742,-2.074326297176651,-6.921717075770089,4.462017268349703e-12,7,7,1.31432e-05,2,7,22,0,2,5,7,0,4.90527477843843,1.6055459438389728,1.7584625529896747,8.052087003887184,3.0552067334240056,0.0022490543598762017,3.335004133716892e-13,3.579640819777178e-11,0.02894435176188503,2.9764911893423258e-12
AP4M1,26,12,18.0,7.0,8.0,5.0,14153.0,3842.0,237.0,119.0,-0.5261341783080216,0.4147674215922923,-1.3390633865894552,0.2867950299734121,-1.2685041083704025,0.20461798450313984,6,6,6.57151e-06,3,3,15,5,3,3,4,2,1.0360919316867758,0.9043024285486638,-0.7363082594007109,2.8084921227742625,1.1457360933439316,0.2519043647560776,0.20438891115916555,0.27828045892427017,,0.2884064872878344
AP5Z1,39,15,39.0,15.0,0.0,0.0,85787.0,8344.0,758.0,181.0,2.039177183433589,1.4231823325987716,-0.7502089318937082,4.828563298760885,1.4328291862013163,0.15190665832546876,8,7,6.57194e-06,8,0,31,0,8,0,7,0,1.3099213823353166,2.037005913238732,-2.6825368439077204,5.302379608578353,0.6430621402824555,0.520183779440178,0.2795754758270465,0.2160584741920014,,0.3676185814742379
APOB,36,27,0.0,0.0,36.0,27.0,135104.0,523369.0,822.0,1705.0,-2.936220278653444,1.423870279431351,-5.726954744995874,-0.14548581231101343,-2.0621402954109542,0.03919438095528496,14,13,6.57272e-06,0,14,0,22,0,14,0,13,-0.4393666597838457,2.0281543239324327,-4.414476089780596,3.535742770212905,-0.21663374162373802,0.8284937880920953,0.14376682132493449,0.06825558049286211,,0.21519813506499627
ARHGEF10,23,17,21.0,15.0,2.0,2.0,179042.0,104518.0,919.0,198.0,1.6135030846623,0.6682265939464208,0.30380302701544437,2.9232031423091556,2.414604715345514,0.0157522943259356,9,8,6.57203e-06,7,2,14,0,7,2,8,0,2.268683541318364,1.6131642354623141,-0.8930602613358629,5.430427343972591,1.4063562106360397,0.1596183763966379,0.017564631566565958,0.031861581157841413,,0.03656311060795363
ASCC3,62,28,60.0,27.0,2.0,1.0,305430.0,68762.0,837.0,137.0,1.695288914542033,0.6454043248208768,0.4303196824267239,2.960258146657342,2.6267083273923477,0.008621519942446997,14,14,6.58527e-06,14,0,46,2,14,0,13,1,-0.44413424926731837,1.5781225850945373,-3.5371976792418582,2.6489291807072215,-0.2814320341538693,0.778379050877904,0.040291944830300096,0.01911728335064334,,0.07472324313982927
ASPH,23,11,20.0,8.0,3.0,3.0,20033.0,570.0,349.0,70.0,-1.7909860643370124,0.5799116642108741,-2.927592040405011,-0.6543800882690136,-3.088377376878823,0.0020125272907627945,6,5,6.57307e-06,3,3,17,0,3,3,5,0,3.555348061489414,1.6212869667555552,0.37768399804433805,6.73301212493449,2.1929171913373318,0.02831334587265595,0.00061384822563244,0.005341801061727269,0.14449569617769245,0.0019393258101839032
ASPM,1168,32,0.0,0.0,1168.0,32.0,192193.0,690392.0,681.0,1207.0,-6.47786573512203,1.4145184514783409,-9.250270955486947,-3.7054605147571142,-4.579555486428534,4.659651658351266e-06,16,16,6.59083e-06,0,16,0,1152,0,16,0,16,-4.246328393964268,2.015309837113104,-8.196263092395235,-0.29639369553330175,-2.1070350155423543,0.03511454448729382,2.72032431953521e-06,2.0042116169053034e-05,0.16453695351544168,1.29487437609876e-05
ASXL1,23,17,0.0,0.0,23.0,17.0,4882.0,83039.0,153.0,732.0,-1.0164885872739085,1.429255067179795,-3.817777043667682,1.784799869119865,-0.7112016676488984,0.4769592753291654,9,8,6.57203e-06,0,9,0,14,0,9,0,8,-0.4228568508200336,2.043092918869848,-4.42724538887375,3.5815316872336833,-0.20696897674822348,0.8360340868706573,0.7653728469557877,0.5582769222705313,,0.8230063444675187
ATM,61,18,56.0,14.0,5.0,4.0,82248.0,1338.0,1406.0,68.0,-1.788703022504877,0.44752269228176617,-2.66583138164154,-0.9115746633682141,-3.9968990474759796,6.417765362156364e-05,9,9,6.58059e-06,6,3,50,2,6,3,8,1,2.3866433960009354,0.9270180255844325,0.5697214528360175,4.203565339165854,2.574538283110829,0.010037397784909707,9.827103274325485e-06,0.00023742406572951525,0.0781860459035072,4.1765188915883314e-05
ATP13A2,18,14,17.0,13.0,1.0,1.0,325755.0,65465.0,691.0,84.0,0.8521119591648336,0.8507807407421881,-0.8153876514301641,2.5196115697598316,1.0015647021128902,0.31655387607000607,7,7,6.57022e-06,7,0,10,1,7,0,6,1,-0.7621400520468968,1.701539918790651,-4.097097011133781,2.5728169070399876,-0.44791194354616065,0.6542167483547225,0.5331819190612158,0.3958309413554892,,0.6323785551656281
ATP2A1,39,16,39.0,16.0,0.0,0.0,69902.0,152.0,548.0,39.0,-1.7582442444469608,1.4254431375489454,-4.552061456052668,1.0355729671587466,-1.2334720327534554,0.21739970476230053,8,8,1.31313e-05,9,0,30,0,8,0,8,0,1.1664348850068709,2.0342197627445855,-2.82056258661213,5.153432356625872,0.5734065248845619,0.5663694734225819,0.3810245553076142,0.2902638100073213,,0.4731330999819766
ATP6V0A2,18,10,13.0,7.0,5.0,3.0,323891.0,5650.0,393.0,59.0,-3.1507229531414227,0.5060358869041005,-4.142535066358244,-2.1589108399246015,-6.226283618771331,4.776291022236197e-10,5,5,6.60005e-06,3,2,10,3,3,2,4,1,0.7621400520468968,1.0327955589886444,-1.262102046963759,2.786382151057553,0.7379389322638215,0.4605515593670173,5.111622345349251e-09,3.1286897154831607e-09,0.6430342527011186,3.0929647072706486e-08
ATP6V0A4,16,10,15.0,9.0,1.0,1.0,246396.0,109646.0,366.0,47.0,1.5256944434138209,0.855099979193245,-0.15027071898588895,3.2016596058135307,1.7842293071428406,0.07438641193718185,5,5,6.58337e-06,4,1,11,0,4,1,5,0,2.03688192726104,1.7250638859555374,-1.3441811602425244,5.417945014764605,1.1807573875055546,0.23769911662372423,0.08903087271822031,0.11962139216925188,,0.1460445729235796
ATP8B1,19,11,19.0,11.0,0.0,0.0,475909.0,3050.0,510.0,94.0,-1.3863605523653337,1.4323449192265683,-4.19370500748834,1.4209839027576727,-0.9678957447721007,0.3330964397079149,6,5,6.57436e-06,6,0,13,0,6,0,5,0,0.7308875085427924,2.0561907080619317,-3.2991722246045065,4.760947241690092,0.3554570622642743,0.7222472066511987,0.5833320648671115,0.41290079505460286,,0.676612347020583
ATR,21,17,17.0,14.0,4.0,3.0,264099.0,236060.0,845.0,162.0,1.2458856861784113,0.528557567365123,0.2099318903866667,2.281839481970156,2.3571428413922684,0.018416161357464333,9,8,6.57609e-06,7,2,10,2,7,2,7,1,0.3364722366212129,1.01418510567422,-1.6512940441572068,2.3242385173996327,0.3317660994415113,0.7400658844812028,0.07217386662410114,0.03612400881656465,,0.12211407765310003
AVIL,152,16,151.0,15.0,1.0,1.0,158777.0,1154.0,449.0,59.0,-0.3087159844632881,0.8210601687379266,-1.9179643443300038,1.3005323754034277,-0.37599678588455165,0.7069192854933926,8,8,6.57281e-06,7,1,144,0,7,1,8,0,4.056988775678332,1.6753866464863905,0.7732912883856669,7.340686262970997,2.4215238817777505,0.015455585455538346,0.06027380991162149,0.7636011646630595,,0.10395048376062256
BBS2,39,16,36.0,14.0,3.0,2.0,190891.0,307.0,333.0,54.0,-4.0864361034530745,0.5624667253149461,-5.1888506275725526,-2.9840215793335965,-7.265205068201904,3.7247276869946444e-13,8,8,6.57678e-06,7,1,29,2,7,1,7,1,0.8586616190375187,1.1108097519758935,-1.3184854885111026,3.03580872658614,0.7730051140711925,0.43951935404574816,4.983413979630253e-12,3.4538384006677614e-12,0.6284914434663839,4.089836300524139e-11
BBS9,32,12,25.0,11.0,7.0,1.0,51343.0,2196.0,423.0,38.0,-1.9278977300280609,0.4159612554280243,-2.7431668096310546,-1.112628650425067,-4.634801210137356,3.5728065151422536e-06,6,6,6.57921e-06,6,0,19,7,6,0,5,1,-1.6094379124341003,1.529202909512514,-4.606620540132491,1.3877447152642903,-1.0524685131204492,0.292584649311289,1.54410080096313e-05,1.5943649073822304e-05,0.4811392010896753,6.336137769469395e-05
BCS1L,24,11,22.0,10.0,2.0,1.0,9766.0,32018.0,140.0,59.0,3.38458027572318,0.6667668762125627,2.0777412122622807,4.69141933918408,5.076107401958265,3.85245586924634e-07,6,5,6.56935e-06,6,0,16,2,6,0,4,1,-0.6778797084291568,1.616926780795041,-3.8469979644257277,2.4912385475674146,-0.41923958244778664,0.6750410466544512,4.203129850334343e-06,2.007776270541523e-06,0.7888238964808236,1.8993890589485574e-05
BLK,16,10,14.0,8.0,2.0,2.0,212321.0,2772.0,302.0,138.0,-2.5804942775720194,0.6850773039461099,-3.9232211199321947,-1.2377674352118442,-3.766719847100654,0.00016540643184358636,5,5,6.5697e-06,3,2,11,0,3,2,5,0,2.7990219793079367,1.6651338707303434,-0.46458043676131044,6.062624395377184,1.6809591279770553,0.09277085373038102,0.00018543888776913195,0.0005694685371398209,0.26660361848730857,0.0006461216520665091
BLM,35,11,35.0,11.0,0.0,0.0,101746.0,4988.0,414.0,259.0,1.2473307147160604,1.4242118183377255,-1.5440731555821836,4.038734585014304,0.8758042158166385,0.38113647781141224,6,5,1.97078e-05,8,0,27,0,6,0,5,0,1.1741198411762548,2.038139027443213,-2.8205592480979362,5.168798930450445,0.5760744607541097,0.5645648530990864,0.545751068385044,0.46359701048952023,,0.6458780623670962
BRCA1,19,14,10.0,6.0,9.0,8.0,99241.0,288579.0,268.0,570.0,1.1674977962203812,0.44778878370517733,0.28984790747723743,2.045147684963525,2.607251094053883,0.009127240203167299,7,7,6.57212e-06,2,5,8,4,2,5,4,3,1.4244461270842668,0.9600455524942206,-0.45720857932226355,3.306100833490797,1.4837276454054942,0.13788118903704433,0.00966238628770065,0.020113733040313123,,0.022041354023700523
BRCA2,958,29,0.0,0.0,958.0,29.0,10100.0,647131.0,517.0,1191.0,-3.3985521510191283,1.4146179155866363,-6.171152317454058,-0.6259519845841988,-2.402452360862235,0.016285555623992077,15,14,6.57419e-06,0,15,0,943,0,15,0,14,-4.108756340883404,2.016327357460857,-8.060685342549503,-0.15682733921730474,-2.0377426937546113,0.04157567209016603,0.005618242330868414,0.032571111247984154,,0.01373775693232893
BUB1B,18,10,18.0,10.0,0.0,0.0,194095.0,25119.0,406.0,57.0,1.5662120436071252,1.4332128299267357,-1.2428334852300065,4.375257572444257,1.0927979508020371,0.2744825215617813,5,5,6.57592e-06,5,0,13,0,5,0,5,0,0.8979415932059586,2.06298139979309,-3.1454276511645247,4.941310837576442,0.43526402772997325,0.6633707923758382,0.49222480749739805,0.3524829503509206,,0.5936630279613889
