gene,n_ptc_trig,n_ptc_evad,n_syn_trig,n_syn_evad,log_or,se,ci_lower,ci_upper,z,p_value,category,use_ai_filter
NAT10,11,3,92,12,-0.8118959333362877,0.6807948430064867,-2.146229306489602,0.5224374398170265,-1.1925706278132777,0.23303757483399634,Essential Genes,False
EIF3A,26,17,57,50,0.28513224054071756,0.36341710298953567,-0.42715219268465593,0.997416673766091,0.784586741227002,0.43269590631578214,Essential Genes,False
DDX18,12,6,59,9,-1.1807580465384249,0.5965869881500655,-2.350047056957777,-0.011469036119072573,-1.9791884000014712,0.04779479846294117,Essential Genes,False
ACTR2,9,2,28,10,0.3364722366212129,0.7972383410443064,-1.2260861989200882,1.899030672162514,0.422047233930654,0.6729905412505277,Essential Genes,False
NCBP1,16,1,45,6,0.4519851237430572,0.9503141075964847,-1.4105963011463747,2.314566548632489,0.4756165568100519,0.634347577692729,Essential Genes,False
FARSB,10,3,30,13,0.28357529049912744,0.6984363537734535,-1.0853348083903174,1.652485389388572,0.4060145050684298,0.6847319426792992,Essential Genes,False
THOC2,29,5,109,25,0.22239607401517394,0.5138721565416456,-0.7847748454643803,1.2295669934947282,0.4327848302034834,0.6651710949847134,Essential Genes,False
ZNF574,0,24,0,117,1.5677652160335325,2.0122939558693913,-2.3762584637781075,5.511788895845172,0.7790935372343228,0.43592461686727946,Essential Genes,False
SBNO1,31,4,106,16,0.08112554481236853,0.5691783428204352,-1.0344435078958767,1.1966945975206136,0.14253097616182855,0.8866606136926606,Essential Genes,False
TUFM,7,3,27,11,-0.1096989172564245,0.7364562289439787,-1.553126602176807,1.3337287676639582,-0.14895510818575636,0.8815890561641868,Essential Genes,False
HNRNPU,9,3,37,46,1.2136402097280727,0.6626835493806793,-0.08519568020522916,2.5124760996613746,1.8314023501297083,0.06704051079501093,Essential Genes,False
EIF3D,11,0,42,6,1.25779231690037,1.504769778853227,-1.691502254676257,4.207086888476997,0.8358702670510325,0.4032278909049819,Essential Genes,False
TPX2,22,0,49,4,1.4087672169719492,1.5122396261402116,-1.5551679862571814,4.37270242020108,0.9315767108732881,0.3515553235209029,Essential Genes,False
ADSS,8,13,36,15,-1.3190957586113579,0.5325734899559253,-2.362920618045776,-0.2752708991769399,-2.4768333074943767,0.013255379370947163,Essential Genes,False
ABCE1,11,10,38,9,-1.3083946644815168,0.559849802041573,-2.4056801132348786,-0.2111092157281549,-2.337045864284076,0.01943679941989643,Essential Genes,False
RAD51C,9,2,359,11,-2.107366075059557,0.7713632871754764,-3.6192103369199176,-0.5955218131991964,-2.7320020411862758,0.0062950750970968096,Essential Genes,False
CPSF1,26,0,219,15,1.3197797049620967,1.4514846836067195,-1.5250779990185888,4.164637408942783,0.90926188878731,0.3632119027086306,Essential Genes,False
NUP155,36,2,99,20,1.1012887706941061,0.6973005086296238,-0.2653951126214176,2.46797265400963,1.5793603433022356,0.11425342803964335,Essential Genes,False
SDAD1,18,0,49,9,1.960237041676075,1.476319488508775,-0.9332959854757179,4.853770068827868,1.3277864696185129,0.18424865803465162,Essential Genes,False
HSPD1,12,0,37,22,2.70805020110221,1.4666666666666668,-0.16656364288986936,5.5826640450942895,1.8463978643878705,0.06483445709035042,Essential Genes,False
CNOT3,10,1,133,12,-0.4224626844767354,0.9216264962602159,-2.228817424344597,1.3838920553911265,-0.45838817155432077,0.6466735881665303,Essential Genes,False
DKC1,2,10,33,5,-3.241881871881918,0.8407776301287598,-4.889775745941225,-1.5939879978226101,-3.855813660724351,0.00011534532786765443,Essential Genes,False
DNAJA3,9,3,43,11,-0.33188507261430683,0.70775876617339,-1.7190667640566566,1.055296618828043,-0.46892400133550605,0.6391239597805853,Essential Genes,False
RBBP6,17,39,56,126,-0.008098120962428151,0.32873023320532657,-0.6523975386743212,0.6362012967494649,-0.024634548771089223,0.9803464617209317,Essential Genes,False
RPF2,2,9,21,31,-0.9530664560343698,0.7638853431947398,-2.450254217014079,0.5441213049453391,-1.247656424521031,0.21215690557421918,Essential Genes,False
RRP12,19,4,171,7,-1.6633431772703027,0.6423928008840808,-2.922409930930911,-0.40427642360969407,-2.58929299173521,0.009617322726956003,Essential Genes,False
WDR3,12,2,89,137,2.038823204259917,0.7060070195332828,0.655074873142216,3.4225715353776174,2.8878228514041027,0.0038791827755874685,Essential Genes,False
NOL9,9,1,56,21,0.8796389874795527,0.9144072219272046,-0.9125662347010928,2.671844209660198,0.9619772967514688,0.33606100840783315,Essential Genes,False
PSMC2,7,8,28,12,-0.9493385859203554,0.6050356282526743,-2.135186626659162,0.2365094548184512,-1.5690622859054073,0.11663342645655775,Essential Genes,False
ALG2,1,9,4,28,0.0,1.0145145470035761,-1.988411973918977,1.988411973918977,0.0,1.0,Essential Genes,False
GTF3C2,26,4,71,15,0.24420991044114151,0.5817733358423176,-0.8960448749755263,1.3844646958578093,0.4197681388879114,0.67465484236148,Essential Genes,False
NVL,13,1,85,8,-0.11122563511022437,0.9327827753539506,-1.9394462802032835,1.7169950099828348,-0.11924066143697719,0.9050846932649326,Essential Genes,False
FARSA,9,1,65,12,0.18950519216537995,0.9312341274534146,-1.635680158817895,2.014690543148655,0.20349897687234408,0.8387450452892175,Essential Genes,False
MRPL38,11,2,33,14,0.6886595140905573,0.7653579458326454,-0.8114144950229852,2.1887335232040996,0.8997875018353058,0.3682333467615526,Essential Genes,False
OGDH,12,3,158,12,-1.2670602731961924,0.6723268803039709,-2.584796744430147,0.050676198037762354,-1.8845896398242057,0.059485262118536025,Essential Genes,False
PSMD3,7,4,60,8,-1.4517515777745342,0.699808216584315,-2.8233504783649974,-0.08015267718407104,-2.074499189021201,0.03803297399719718,Essential Genes,False
EIF2S2,7,10,16,9,-0.8885408189212527,0.6280450995527519,-2.1194865947115193,0.34240495686901373,-1.4147723142080193,0.15713526402608627,Essential Genes,False
MMS22L,22,9,72,24,-0.22268993370606854,0.45201441605115805,-1.108621909659242,0.663242042247105,-0.49266113158847785,0.6222520456976042,Essential Genes,False
ALG14,6,6,3,16,1.550597412411167,0.8087104883780438,-0.03444601872959674,3.135640843551931,1.9173702266691972,0.05519091392126321,Essential Genes,False
PSMC5,7,3,39,2,-1.9978698879860244,0.9188928527003688,-3.7988667849300164,-0.1968729910420326,-2.1742141993104465,0.02968905249128235,Essential Genes,False
NDC80,10,1,42,15,0.9372460970501431,0.9219274931911543,-0.8696985859618154,2.7441907800621017,1.0166158444911595,0.3093362137383602,Essential Genes,False
TOP1,22,2,49,3,-0.45198512374305727,0.8662336580627368,-2.1497718957424055,1.245801648256291,-0.5217819921173305,0.6018221292027457,Essential Genes,False
GTF2H1,15,2,36,4,-0.2686855717611259,0.845065448073966,-1.9249834145653024,1.3876122710430507,-0.3179464648253003,0.7505255460860167,Essential Genes,False
CDC73,23,0,37,7,2.2407096892759584,1.4841001285254851,-0.6680731120852577,5.149492490637174,1.5098103195383428,0.13109183109543418,Essential Genes,False
SUPT6H,38,4,183,11,-0.6232867876079561,0.583611481394971,-1.767144272106167,0.5205706968902549,-1.0679823949284748,0.28552845322355913,Essential Genes,False
VARS,17,2,154,9,-0.8429921486759917,0.7542403509140697,-2.3212760721544203,0.6352917748024369,-1.1176704450436297,0.26370776993065903,Essential Genes,False
CKAP5,23,2,160,11,-0.39523721792490796,0.7319427865779591,-1.829818718361595,1.0393442825117791,-0.5399837598957078,0.5892082322411152,Essential Genes,False
DDX41,12,0,79,16,1.6464791841144495,1.467373393842979,-1.2295198196900976,4.522478187918996,1.12205876910607,0.2618374530455172,Essential Genes,False
HCFC1,6,7,187,180,-0.18114891127820323,0.5459422924795319,-1.251176142175318,0.8888783196189116,-0.33180963221491905,0.7400330105125106,Essential Genes,False
INTS8,25,2,76,12,0.5108256237659907,0.7295804148271432,-0.9191257131210024,1.9407769606529839,0.7001635644057397,0.4838251630359557,Essential Genes,False
PLRG1,12,0,68,9,1.2433338782065162,1.483193075105437,-1.6636711311193517,4.150338887532384,0.8382818791937323,0.4018724105982012,Essential Genes,False
POLA2,18,1,56,12,1.003793630131975,0.9046655933354426,-0.7693183508580512,2.776905611122001,1.109574231104616,0.2671825406083175,Essential Genes,False
PPWD1,7,6,24,20,-0.03514738776564548,0.6138210663662313,-1.238214570795429,1.1679197952641382,-0.05725998941957961,0.954338091851041,Essential Genes,False
TBCD,15,0,162,12,0.8690378470236095,1.466516271708604,-2.0052812282672106,3.7433569223144296,0.5925865698108578,0.553457869269448,Essential Genes,False
TBL3,12,0,151,15,0.9391302238439779,1.466668602342828,-1.935487414003663,3.813747861691619,0.6403152166370982,0.5219676899914194,Essential Genes,False
INTS3,21,3,131,17,-0.20151600405010175,0.6300581985037272,-1.4364073812815954,1.0333753731813917,-0.3198371269966256,0.7490918014507284,Essential Genes,False
NAMPT,9,1,25,4,0.1112256351102244,1.0165469654955128,-1.881169805854462,2.103621076074911,0.10941514645711209,0.9128732207385152,Essential Genes,False
UTP20,45,0,238,8,1.1765563596847248,1.464178251757262,-1.6931802807063288,4.046293000075778,0.80356087673933,0.4216506255002065,Essential Genes,False
ERCC3,19,0,76,14,2.000419554723685,1.460588738813314,-0.8622817695751901,4.86312087902256,1.3695980953194038,0.17081239450654473,Essential Genes,False
CLTC,37,0,103,13,2.2806061862752705,1.45272247056674,-0.5666775355675888,5.12788990811813,1.569884291378486,0.11644203276099145,Essential Genes,False
DNM2,16,1,189,14,-0.1723451022975818,0.8952738627755129,-1.9270496296376416,1.5823594250424782,-0.19250545499371602,0.8473462953576834,Essential Genes,False
TRMT5,1,15,4,34,-0.29849298855599654,0.9911561557935883,-2.2411233569666003,1.6441373798546073,-0.30115636856132155,0.7632952590381832,Essential Genes,False
NOL11,10,1,55,5,-0.3657247794586503,0.9806839255035038,-2.2878299536628792,1.5563803947455785,-0.3729282900919167,0.7092018159697219,Essential Genes,False
MRPL28,8,3,27,7,-0.41197978912935806,0.7570061520455331,-1.8956845832138551,1.0717250049551392,-0.5442225112915303,0.586288362641314,Essential Genes,False
RFC5,7,10,20,11,-0.9145500873963711,0.6035796866325416,-2.0975445349961244,0.26844436020338225,-1.5152101829317326,0.129719185131775,Essential Genes,False
RBMX,0,11,22,92,-1.7218008806211447,1.4636296584158115,-4.590462297820797,1.1468605365785074,-1.1763910841249077,0.23943863292104117,Essential Genes,False
SNAPC1,11,1,19,5,0.771215553929764,0.993339529821516,-1.1756941489403583,2.7181252567998864,0.7763866540862787,0.4375207222747657,Essential Genes,False
CMPK1,12,0,14,7,2.559630195983937,1.5107279207636009,-0.4013421191518014,5.520602511119675,1.694302568188563,0.09020780281686455,Essential Genes,False
MEPCE,3,8,11,91,1.1866887419113685,0.7079878727955581,-0.20094199025905035,2.574319474081787,1.6761427525949195,0.09371023431289786,Essential Genes,False
GNL3,13,1,35,3,-0.11954515064978269,1.0269488986992164,-2.1323280060633194,1.8932377047637539,-0.11640808106538156,0.9073291311728701,Essential Genes,False
EFTUD2,11,1,95,11,-0.07989728485644024,0.9225242079931611,-1.888011507389374,1.7282169376764933,-0.08660725015579486,0.9309837027672778,Essential Genes,False
TAF1B,20,3,37,11,0.5856680200418337,0.6694161350945769,-0.7263634954135362,1.8976995354972037,0.8748937907794664,0.3816316978889137,Essential Genes,False
CDC16,7,4,40,20,-0.17005146420214023,0.6550018331158508,-1.4538314669169228,1.1137285385126423,-0.25961982944872625,0.7951570390011549,Essential Genes,False
POLR2B,24,2,64,11,0.5580641972440038,0.7370730793067501,-0.8865724921712616,2.002700886659269,0.7571355038076928,0.4489686854051105,Essential Genes,False
TUBGCP3,17,5,67,9,-0.8033830105809459,0.5991986412456145,-1.9777907670076869,0.37102474584579515,-1.340762403784616,0.1799976063433133,Essential Genes,False
GART,12,2,80,11,-0.3364722366212129,0.7611694174016569,-1.828336880861796,1.15539240761937,-0.4420464471231664,0.6584555956827267,Essential Genes,False
NUP93,15,13,74,16,-1.3692884059981618,0.4611063678852625,-2.273040280095353,-0.4655365319009708,-2.9695716679820023,0.0029821524113926223,Essential Genes,False
DDX27,17,6,85,3,-2.2053547034194696,0.7130211800052263,-3.602850536443964,-0.8078588703949752,-3.0929722219518148,0.0019816268289059476,Essential Genes,False
NOL6,25,5,123,8,-1.142244632645806,0.588878674183506,-2.296425625309175,0.01193636001756282,-1.9396943423525308,0.05241684757322637,Essential Genes,False
CHEK1,13,1,26,9,1.171371642950538,0.9400743309398897,-0.6711401884822334,3.0138834743833094,1.2460415143762054,0.21274915455821963,Essential Genes,False
SAMM50,10,0,51,14,1.777089279480261,1.477708052427011,-1.1191652829415066,4.673343841902029,1.2025983593725036,0.22913178288038094,Essential Genes,False
TSR1,9,4,41,30,0.4392476582069344,0.6199747179563287,-0.7758804603128477,1.6543757767267167,0.7084928554100737,0.4786392474169827,Essential Genes,False
SACM1L,13,1,36,11,1.0422593521169778,0.9247132110843036,-0.770145237636642,2.854663941870598,1.1271163206318222,0.2596933038367605,Essential Genes,False
KIF23,24,0,63,8,1.8808465557082514,1.4745207414106472,-1.009160991913915,4.770854103330418,1.2755646651052732,0.20210945156196547,Essential Genes,False
CPSF2,14,2,42,3,-0.7388831898826295,0.8821616715321353,-2.4678882946272678,0.9901219148620087,-0.8375825131909661,0.40226521731372566,Essential Genes,False
GTF3C5,8,4,49,13,-0.6632942174102642,0.6588970900845184,-1.9547087834941639,0.6281203486736354,-1.0066734659963088,0.3140917171807991,Essential Genes,False
PRPF38B,10,36,19,22,-1.1028361597842948,0.46729204063258295,-2.018711729686385,-0.18696058988220476,-2.360057659641201,0.018272094794097384,Essential Genes,False
DGCR8,6,5,44,40,0.0728668696034651,0.6187306391325603,-1.139822899227802,1.2855566384347323,0.11776832274804108,0.9062512296252228,Essential Genes,False
NKAP,10,7,29,21,0.020134908409055807,0.5558609192623196,-1.0693324737584173,1.109602290576529,0.036222925036314385,0.9711046064469586,Essential Genes,False
AQR,31,4,101,10,-0.322773392263051,0.59921495805355,-1.4972131290456883,0.8516663445195861,-0.5386604388373859,0.5901211759661944,Essential Genes,False
NMT1,11,3,60,11,-0.47071226279375505,0.690040763152715,-1.82316730643761,0.8817427808500999,-0.6821513857284693,0.4951432309740208,Essential Genes,False
DHX15,15,11,38,19,-0.3817507871680409,0.4782559231493801,-1.319115171933782,0.5556135975977,-0.7982144468889381,0.42474605515066455,Essential Genes,False
EIF5B,15,10,74,28,-0.5714302713491858,0.45636034266853776,-1.4658801069518774,0.323019564253506,-1.2521470818603213,0.2105162744244109,Essential Genes,False
KANSL3,10,0,79,11,1.1111124514323412,1.4814767069817287,-1.792528538186846,4.014753441051528,0.7500033218180356,0.453252704108722,Essential Genes,False
CTDP1,10,4,88,106,1.0324402935227996,0.5815061683680306,-0.10729085326642518,2.1721714403120247,1.7754588853636655,0.07582214848379502,Essential Genes,False
TIMM44,7,3,62,25,-0.13434805253107854,0.6886677757250798,-1.484112090265542,1.215415985203385,-0.19508398282412312,0.8453272015274,Essential Genes,False
TUBGCP6,12,11,157,316,0.7812793922575941,0.42007771394143745,-0.04205779777554264,1.6046165822907308,1.8598448961434584,0.06290747334277691,Essential Genes,False
SMC4,22,12,154,10,-2.1010321742722033,0.4755576007088151,-3.0331079442357605,-1.1689564043086462,-4.418039310360365,9.960030871896503e-06,Essential Genes,False
RACGAP1,14,4,54,12,-0.30240080471068825,0.6241284830199729,-1.525670153155454,0.9208685437340773,-0.48451691108128936,0.6280190655844111,Essential Genes,False
NUP133,28,3,90,9,-0.15691693332014847,0.6611466453550031,-1.4527405467154304,1.1389066800751333,-0.23734058763300814,0.8123925770909359,Essential Genes,False
TTI1,2,15,32,100,-0.6956316538876073,0.7107992744493398,-2.0887726320455147,0.6975093242703001,-0.9786611760774757,0.3277474210936647,Essential Genes,False
GEMIN5,30,3,106,18,0.41458946205279723,0.6180169062216209,-0.7967014159784478,1.6258803400840423,0.6708383830265728,0.502323492715485,Essential Genes,False
SMU1,10,1,29,9,0.8128116843160345,0.9492450815696885,-1.0476744880623408,2.6732978566944094,0.8562716837804992,0.39184752003920287,Essential Genes,False
GTPBP4,10,1,65,11,0.2062070417833114,0.9295851005778929,-1.6157462759144026,2.028160359481025,0.2218269652290244,0.8244485871472557,Essential Genes,False
POP1,23,5,98,38,0.5128540220273834,0.5103897369124196,-0.4874914803998325,1.5131995244545993,1.0048282419036703,0.3149795622599928,Essential Genes,False
NMD3,11,2,31,9,0.3273605562699571,0.7899150026299658,-1.220844399732638,1.875565512272552,0.4144250396308886,0.6785628541559416,Essential Genes,False
CEBPZ,4,13,30,64,-0.3496737484797488,0.5870153809834885,-1.5002027535784448,0.8008552566189473,-0.5956807262765478,0.55138853630708,Essential Genes,False
DNMT1,11,2,211,5,-2.123420602752858,0.8206721854340009,-3.731908529317277,-0.5149326761884396,-2.5874163160896178,0.00966986808679466,Essential Genes,False
MED12,47,2,266,8,-0.500869100943188,0.7365134320691216,-1.944408901928654,0.9426707000422778,-0.6800542653187914,0.4964701015109718,Essential Genes,False
TANGO6,15,8,45,62,0.9182280912143812,0.46919208202378,-0.0013714913835904952,1.837827673812353,1.9570408930469607,0.05034266072622026,Essential Genes,False
EIF4A3,11,1,37,13,1.0152306797290584,0.9243180887262447,-0.7963994844332793,2.8268608438913962,1.098356390631818,0.2720488970871746,Essential Genes,False
SRRM1,14,6,68,18,-0.5067165406589632,0.539874305081815,-1.56485073479791,0.5514176534799836,-0.9385824364843093,0.34794517380135503,Essential Genes,False
CSE1L,20,0,74,11,1.8451199766879982,1.4660013057074524,-1.0281897837873022,4.718429737163299,1.2586073214972981,0.2081722012187729,Essential Genes,False
PAICS,11,5,14,10,0.41482555086772815,0.6580108783574834,-0.8748520721485058,1.704503173883962,0.6304235454331839,0.5284175098507456,Essential Genes,False
SPATA5L1,14,5,19,49,1.900958761193047,0.5676863311227712,0.7883139976767357,3.0136035247093584,3.348607597144935,0.0008121873733911424,Essential Genes,False
UBTF,16,0,86,12,1.562091791836902,1.4670265008675472,-1.3132273142293087,4.437410897903113,1.0648013453834246,0.28696583620014604,Essential Genes,False
SF3B1,15,4,103,14,-0.7286603361299683,0.6044548818933071,-1.913370134920262,0.45604946266032564,-1.2054834164753836,0.2280167362040494,Essential Genes,False
UTP15,7,5,27,7,-0.9891280558264214,0.6963106238227914,-2.3538718005717105,0.37561568891886765,-1.4205270205358105,0.15545430788561238,Essential Genes,False
